TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T03126,2023-03-11,Mouse,Electronics,North,Offline,3,37188,111564,Cash,C01472
T03127,2024-04-03,Headphones,Accessories,South,Online,1,67984,67984,Cash,C01147
T03128,2023-11-12,Laptop,Accessories,North,Offline,2,59258,118516,Cash,C01081
T03129,2023-12-28,Laptop,Electronics,North,Online,9,13718,123462,Credit Card,C02921
T03130,2024-11-12,Mouse,Accessories,South,Offline,6,49796,298776,Net Banking,C01009
T03131,2024-01-22,Laptop,Accessories,West,Online,1,74280,74280,Credit Card,C01007
T03132,2023-10-02,Printer,Electronics,South,Online,4,76891,307564,Cash,C02145
T03133,2024-07-04,Headphones,Accessories,South,Offline,1,67130,67130,UPI,C00338
T03134,2023-05-06,Tablet,Accessories,North,Offline,2,65701,131402,Credit Card,C02610
T03135,2024-03-12,Keyboard,Accessories,South,Online,3,61558,184674,Net Banking,C01828
T03136,2024-02-06,Mouse,Electronics,East,Offline,7,56420,394940,UPI,C02684
T03137,2023-02-15,Mouse,Accessories,West,Online,10,37868,378680,Credit Card,C00474
T03138,2023-09-04,Printer,Electronics,North,Online,4,78135,312540,Credit Card,C01094
T03139,2024-08-07,Keyboard,Electronics,South,Online,7,69926,489482,UPI,C00015
T03140,2023-05-28,Laptop,Electronics,West,Online,5,54121,270605,Cash,C02976
T03141,2023-04-08,Mouse,Electronics,North,Offline,2,58082,116164,Credit Card,C01567
T03142,2024-09-28,Headphones,Accessories,East,Offline,2,6615,13230,Net Banking,C01343
T03143,2023-09-15,Monitor,Accessories,East,Offline,10,53308,533080,Net Banking,C01567
T03144,2023-05-11,Tablet,Accessories,North,Offline,10,5905,59050,UPI,C02750
T03145,2024-05-12,Printer,Electronics,North,Online,1,59725,59725,Credit Card,C01398
T03146,2024-05-30,Mouse,Electronics,East,Offline,8,42737,341896,Credit Card,C00962
T03147,2023-10-12,Laptop,Electronics,East,Online,4,26227,104908,UPI,C02630
T03148,2023-10-30,Headphones,Electronics,North,Offline,3,65076,195228,Net Banking,C00197
T03149,2024-09-29,Laptop,Electronics,East,Offline,4,47687,190748,UPI,C00075
T03150,2024-09-25,Headphones,Accessories,North,Offline,1,27864,27864,Net Banking,C00446
T03151,2024-07-03,Headphones,Electronics,West,Online,5,22664,113320,Cash,C00872
T03152,2024-01-08,Laptop,Electronics,South,Offline,6,6814,40884,UPI,C00308
T03153,2023-06-12,Laptop,Accessories,South,Offline,8,47459,379672,Net Banking,C00384
T03154,2023-05-18,Mouse,Accessories,North,Online,8,29086,232688,UPI,C01805
T03155,2024-04-18,Headphones,Electronics,West,Online,7,72476,507332,Cash,C02928
T03156,2023-06-14,Keyboard,Electronics,South,Online,10,57577,575770,UPI,C00274
T03157,2024-03-27,Keyboard,Electronics,South,Online,3,67729,203187,Credit Card,C02118
T03158,2023-04-09,Mobile,Accessories,North,Offline,5,46794,233970,UPI,C00649
T03159,2023-01-23,Tablet,Electronics,North,Offline,1,69339,69339,Credit Card,C02740
T03160,2024-02-21,Headphones,Electronics,South,Offline,1,55267,55267,Net Banking,C01647
T03161,2024-05-20,Headphones,Accessories,South,Online,9,44992,404928,Net Banking,C02750
T03162,2024-03-28,Headphones,Electronics,West,Online,1,58704,58704,Cash,C01101
T03163,2024-05-12,Mouse,Electronics,East,Online,5,73578,367890,Credit Card,C01296
T03164,2023-09-12,Mobile,Accessories,South,Offline,8,15047,120376,UPI,C00927
T03165,2023-05-21,Headphones,Accessories,West,Online,7,27975,195825,Cash,C00172
T03166,2024-03-01,Laptop,Electronics,South,Online,7,30589,214123,Credit Card,C00837
T03167,2023-09-01,Monitor,Accessories,North,Offline,1,6663,6663,Cash,C01767
T03168,2023-02-27,Mobile,Accessories,West,Offline,4,61413,245652,UPI,C02609
T03169,2023-09-04,Keyboard,Electronics,North,Offline,1,1556,1556,Net Banking,C00874
T03170,2023-08-12,Headphones,Accessories,East,Offline,6,27733,166398,Net Banking,C00344
T03171,2023-10-25,Tablet,Accessories,North,Offline,8,34228,273824,Net Banking,C02933
T03172,2023-04-05,Mobile,Accessories,East,Online,5,14677,73385,Cash,C00752
T03173,2023-03-10,Keyboard,Accessories,West,Online,9,43773,393957,Cash,C02174
T03174,2024-05-16,Mouse,Accessories,West,Offline,6,44893,269358,UPI,C00451
T03175,2023-08-04,Mobile,Accessories,West,Online,10,73800,738000,Cash,C02887
T03176,2024-05-20,Mouse,Accessories,East,Offline,3,65112,195336,Credit Card,C02698
T03177,2023-01-06,Mouse,Electronics,East,Online,10,41360,413600,UPI,C01931
T03178,2023-11-28,Tablet,Electronics,North,Online,9,35444,318996,Net Banking,C01146
T03179,2023-01-22,Laptop,Electronics,East,Online,9,65076,585684,UPI,C00783
T03180,2023-06-17,Monitor,Electronics,East,Online,2,26896,53792,Cash,C01143
T03181,2024-04-16,Mouse,Electronics,North,Online,8,6909,55272,Cash,C00997
T03182,2023-09-08,Tablet,Accessories,South,Offline,5,65853,329265,UPI,C00018
T03183,2023-01-30,Mouse,Electronics,North,Offline,5,62789,313945,UPI,C02632
T03184,2023-10-07,Mobile,Accessories,North,Online,9,76047,684423,Cash,C01938
T03185,2023-01-03,Tablet,Accessories,East,Online,10,3014,30140,Credit Card,C00146
T03186,2024-02-19,Mouse,Electronics,East,Offline,10,56217,562170,UPI,C02981
T03187,2023-10-15,Monitor,Electronics,West,Online,8,72197,577576,Credit Card,C01399
T03188,2023-02-16,Laptop,Accessories,South,Offline,9,19322,173898,Net Banking,C00221
T03189,2024-01-11,Tablet,Electronics,West,Offline,7,17830,124810,UPI,C02329
T03190,2024-06-02,Keyboard,Electronics,South,Offline,3,58188,174564,Credit Card,C00869
T03191,2024-05-26,Monitor,Accessories,South,Online,7,51148,358036,Credit Card,C01356
T03192,2024-07-18,Laptop,Electronics,North,Offline,10,51734,517340,UPI,C00604
T03193,2023-08-04,Monitor,Accessories,West,Offline,3,6417,19251,Net Banking,C02964
T03194,2023-09-01,Mouse,Accessories,South,Online,5,42991,214955,Net Banking,C02709
T03195,2024-08-20,Monitor,Accessories,West,Online,1,48700,48700,UPI,C00320
T03196,2023-12-15,Tablet,Electronics,North,Offline,7,59197,414379,Net Banking,C00882
T03197,2024-08-26,Monitor,Electronics,North,Offline,4,72353,289412,Cash,C00259
T03198,2023-12-23,Keyboard,Accessories,East,Online,7,17455,122185,Cash,C02749
T03199,2023-11-08,Headphones,Electronics,East,Offline,10,30038,300380,Net Banking,C00503
T03200,2024-09-25,Monitor,Accessories,West,Online,5,30113,150565,Credit Card,C00868
T03201,2023-06-29,Monitor,Electronics,West,Online,10,59510,595100,UPI,C00394
T03202,2024-07-11,Mouse,Electronics,West,Online,10,72008,720080,Cash,C01354
T03203,2024-02-08,Laptop,Electronics,East,Online,4,76638,306552,Net Banking,C01474
T03204,2024-01-26,Printer,Electronics,East,Offline,6,41301,247806,Credit Card,C01099
T03205,2024-07-21,Laptop,Electronics,East,Offline,8,59703,477624,Net Banking,C02076
T03206,2024-04-04,Mouse,Electronics,North,Online,6,3528,21168,UPI,C00064
T03207,2023-10-29,Laptop,Electronics,North,Online,2,73145,146290,UPI,C02264
T03208,2024-12-26,Tablet,Accessories,North,Offline,3,67681,203043,Credit Card,C02832
T03209,2023-06-13,Keyboard,Electronics,South,Online,2,61798,123596,UPI,C00345
T03210,2024-08-28,Printer,Accessories,East,Offline,5,62456,312280,Net Banking,C01438
T03211,2024-02-06,Laptop,Electronics,West,Offline,1,59612,59612,Credit Card,C02726
T03212,2023-01-16,Tablet,Electronics,North,Offline,5,56584,282920,Credit Card,C01695
T03213,2023-03-29,Headphones,Accessories,South,Online,8,69988,559904,Credit Card,C01899
T03214,2024-08-17,Laptop,Electronics,South,Offline,6,46023,276138,Net Banking,C02501
T03215,2024-07-23,Tablet,Accessories,South,Offline,4,67450,269800,Cash,C00761
T03216,2024-01-27,Monitor,Accessories,East,Offline,7,65807,460649,Net Banking,C00839
T03217,2024-04-09,Keyboard,Electronics,North,Online,10,23372,233720,Credit Card,C02925
T03218,2024-05-31,Printer,Accessories,South,Online,5,60656,303280,Cash,C01178
T03219,2023-02-03,Mobile,Accessories,East,Offline,3,60657,181971,Net Banking,C02799
T03220,2023-09-02,Monitor,Accessories,West,Offline,9,50923,458307,Net Banking,C00513
T03221,2023-12-21,Monitor,Accessories,East,Offline,1,42483,42483,Credit Card,C01566
T03222,2024-01-14,Printer,Accessories,West,Offline,9,29050,261450,Net Banking,C00650
T03223,2023-06-17,Mobile,Accessories,South,Offline,2,27226,54452,Net Banking,C01251
T03224,2023-05-23,Monitor,Electronics,North,Online,9,52406,471654,Credit Card,C00932
T03225,2023-11-19,Laptop,Accessories,East,Online,10,48090,480900,Credit Card,C01291
T03226,2024-09-20,Headphones,Accessories,East,Offline,2,52410,104820,Cash,C00384
T03227,2024-02-04,Mobile,Accessories,South,Online,9,63309,569781,Net Banking,C02075
T03228,2023-02-02,Printer,Electronics,East,Online,3,78896,236688,UPI,C00091
T03229,2023-03-10,Mobile,Accessories,West,Offline,1,29659,29659,Net Banking,C02829
T03230,2024-11-12,Mouse,Accessories,West,Online,7,45282,316974,Credit Card,C02108
T03231,2024-03-29,Monitor,Electronics,West,Online,5,6859,34295,Cash,C02457
T03232,2023-06-19,Keyboard,Electronics,East,Online,5,41283,206415,Net Banking,C00281
T03233,2024-10-16,Printer,Electronics,North,Online,9,66192,595728,UPI,C02042
T03234,2024-08-27,Keyboard,Electronics,South,Online,9,32365,291285,Net Banking,C02510
T03235,2023-05-22,Monitor,Accessories,North,Online,7,62290,436030,Credit Card,C00398
T03236,2024-08-27,Monitor,Electronics,North,Online,6,29793,178758,UPI,C02364
T03237,2023-12-09,Mobile,Electronics,East,Offline,7,56497,395479,Credit Card,C00561
T03238,2024-12-19,Mouse,Electronics,West,Online,6,641,3846,Credit Card,C02616
T03239,2023-08-11,Keyboard,Electronics,West,Offline,2,50779,101558,Credit Card,C02875
T03240,2023-06-07,Keyboard,Electronics,East,Online,4,62797,251188,Credit Card,C01658
T03241,2024-10-24,Monitor,Electronics,East,Online,5,28210,141050,Net Banking,C01806
T03242,2023-07-07,Headphones,Electronics,South,Online,9,29053,261477,Net Banking,C00655
T03243,2024-04-12,Monitor,Accessories,East,Online,8,26292,210336,Cash,C02545
T03244,2023-02-14,Mouse,Accessories,East,Online,2,40383,80766,Net Banking,C01622
T03245,2023-02-18,Laptop,Electronics,South,Online,4,27633,110532,Net Banking,C02498
T03246,2024-08-25,Mobile,Accessories,South,Offline,6,9112,54672,UPI,C00744
T03247,2023-04-14,Laptop,Accessories,West,Offline,9,67207,604863,Cash,C02424
T03248,2023-11-04,Headphones,Accessories,North,Offline,9,34072,306648,Cash,C00299
T03249,2023-07-05,Mobile,Electronics,West,Offline,6,42132,252792,Net Banking,C00204
T03250,2024-10-18,Laptop,Accessories,West,Online,2,79332,158664,UPI,C01512
T03251,2024-05-17,Mouse,Electronics,North,Online,9,12931,116379,Net Banking,C02670
T03252,2024-08-23,Keyboard,Accessories,East,Online,1,65809,65809,Credit Card,C01273
T03253,2024-04-22,Monitor,Electronics,West,Offline,5,73917,369585,Net Banking,C02159
T03254,2024-07-06,Mobile,Accessories,North,Offline,5,73437,367185,Net Banking,C01868
T03255,2024-08-02,Monitor,Electronics,South,Online,2,44417,88834,Credit Card,C01333
T03256,2024-07-15,Monitor,Electronics,South,Online,5,60510,302550,Net Banking,C01970
T03257,2023-07-01,Monitor,Electronics,West,Offline,4,71773,287092,Cash,C01169
T03258,2023-01-02,Monitor,Accessories,South,Offline,7,11907,83349,Net Banking,C02999
T03259,2023-10-09,Tablet,Electronics,West,Online,7,29630,207410,Credit Card,C02152
T03260,2024-07-26,Tablet,Accessories,South,Online,4,48227,192908,Credit Card,C01017
T03261,2023-11-14,Headphones,Electronics,South,Offline,8,59931,479448,Credit Card,C01738
T03262,2024-10-24,Tablet,Accessories,North,Offline,6,34565,207390,UPI,C02728
T03263,2023-09-23,Keyboard,Accessories,South,Online,3,7981,23943,Net Banking,C00084
T03264,2024-06-20,Keyboard,Accessories,North,Offline,6,60839,365034,Net Banking,C02256
T03265,2024-01-18,Laptop,Accessories,South,Online,8,41782,334256,Cash,C00835
T03266,2024-08-17,Mouse,Accessories,South,Online,3,41009,123027,Credit Card,C00972
T03267,2023-01-06,Mobile,Electronics,West,Online,2,9817,19634,Cash,C00805
T03268,2024-04-16,Headphones,Accessories,East,Online,4,39624,158496,Credit Card,C01068
T03269,2023-12-13,Monitor,Accessories,South,Offline,9,71435,642915,Net Banking,C02051
T03270,2024-09-03,Mobile,Accessories,North,Online,4,17304,69216,Credit Card,C02226
T03271,2024-05-25,Keyboard,Electronics,South,Offline,4,9884,39536,Credit Card,C01313
T03272,2023-02-25,Monitor,Accessories,West,Offline,4,24532,98128,Credit Card,C01214
T03273,2023-03-12,Monitor,Accessories,East,Online,8,68762,550096,Net Banking,C00384
T03274,2023-10-24,Mobile,Electronics,West,Offline,3,49246,147738,UPI,C02441
T03275,2024-12-28,Keyboard,Electronics,East,Online,2,18964,37928,Cash,C01551
T03276,2024-06-28,Mouse,Accessories,West,Offline,3,68519,205557,Net Banking,C02889
T03277,2023-09-10,Printer,Accessories,West,Offline,4,4871,19484,Credit Card,C00111
T03278,2023-08-07,Printer,Electronics,East,Offline,7,45873,321111,UPI,C00009
T03279,2024-01-24,Monitor,Accessories,East,Online,6,59679,358074,Cash,C02489
T03280,2024-07-28,Headphones,Electronics,North,Offline,1,61311,61311,UPI,C02396
T03281,2024-03-29,Tablet,Accessories,South,Online,1,23614,23614,Cash,C00169
T03282,2024-01-07,Laptop,Accessories,East,Offline,4,3135,12540,UPI,C02889
T03283,2023-08-26,Laptop,Accessories,East,Online,3,57102,171306,UPI,C01913
T03284,2023-02-07,Monitor,Accessories,South,Online,6,51063,306378,Cash,C00835
T03285,2023-12-23,Printer,Electronics,East,Online,9,48708,438372,Net Banking,C02172
T03286,2024-09-25,Monitor,Accessories,West,Offline,7,78890,552230,Cash,C02463
T03287,2023-11-27,Laptop,Electronics,South,Offline,2,33428,66856,Net Banking,C01175
T03288,2024-10-29,Mouse,Electronics,West,Online,7,30153,211071,UPI,C00849
T03289,2023-11-12,Monitor,Accessories,East,Offline,3,59214,177642,Cash,C02396
T03290,2024-01-09,Printer,Electronics,West,Online,8,26193,209544,Net Banking,C01827
T03291,2023-04-10,Mobile,Electronics,South,Offline,2,13858,27716,UPI,C01206
T03292,2023-09-13,Mouse,Electronics,North,Online,9,33760,303840,Credit Card,C02684
T03293,2024-10-06,Tablet,Electronics,South,Online,1,49612,49612,Cash,C00922
T03294,2024-10-30,Monitor,Electronics,East,Online,5,2557,12785,Net Banking,C02370
T03295,2023-12-23,Laptop,Electronics,East,Offline,6,30286,181716,Credit Card,C02171
T03296,2024-07-17,Headphones,Accessories,North,Online,4,23463,93852,Credit Card,C02859
T03297,2024-11-29,Laptop,Electronics,East,Offline,8,50142,401136,Net Banking,C01917
T03298,2024-02-11,Laptop,Accessories,West,Online,2,24104,48208,Cash,C01251
T03299,2023-12-24,Headphones,Accessories,West,Online,10,43086,430860,Credit Card,C02987
T03300,2023-01-10,Printer,Electronics,East,Online,9,6319,56871,Net Banking,C01430
T03301,2023-04-13,Printer,Electronics,North,Online,8,4672,37376,Cash,C00021
T03302,2023-05-22,Mobile,Electronics,South,Online,7,37525,262675,UPI,C01546
T03303,2023-08-27,Tablet,Accessories,South,Online,10,5504,55040,Cash,C00374
T03304,2024-08-14,Mobile,Electronics,North,Online,1,19936,19936,UPI,C01321
T03305,2023-09-24,Laptop,Accessories,West,Online,1,41902,41902,Cash,C00181
T03306,2023-11-23,Mobile,Accessories,South,Online,3,60378,181134,Cash,C01655
T03307,2023-08-08,Keyboard,Electronics,North,Online,6,72593,435558,Net Banking,C02210
T03308,2024-01-27,Laptop,Electronics,East,Online,8,25879,207032,Credit Card,C02802
T03309,2023-01-22,Monitor,Accessories,South,Online,8,73553,588424,Net Banking,C01415
T03310,2024-11-05,Headphones,Accessories,West,Offline,2,47495,94990,Net Banking,C01793
T03311,2023-04-05,Laptop,Electronics,North,Online,7,6374,44618,Net Banking,C01330
T03312,2024-08-09,Monitor,Accessories,East,Offline,10,69072,690720,Credit Card,C02979
T03313,2024-02-29,Keyboard,Electronics,East,Online,2,10938,21876,UPI,C02549
T03314,2024-03-19,Mobile,Accessories,East,Online,10,77117,771170,UPI,C00930
T03315,2024-09-24,Monitor,Electronics,North,Offline,2,1692,3384,Cash,C01931
T03316,2024-06-23,Mouse,Accessories,West,Online,9,20278,182502,Cash,C00923
T03317,2023-04-28,Headphones,Accessories,East,Online,5,1429,7145,Net Banking,C01156
T03318,2023-05-08,Keyboard,Electronics,West,Online,8,46055,368440,Credit Card,C00613
T03319,2023-09-26,Headphones,Electronics,North,Offline,7,63403,443821,UPI,C01166
T03320,2023-07-05,Mouse,Electronics,East,Online,1,25365,25365,Cash,C00373
T03321,2024-11-02,Laptop,Electronics,South,Online,7,36916,258412,Net Banking,C02854
T03322,2024-02-08,Mouse,Electronics,West,Offline,6,79723,478338,Cash,C01802
T03323,2024-12-03,Printer,Electronics,North,Offline,8,5582,44656,Credit Card,C01514
T03324,2024-06-30,Printer,Electronics,East,Offline,1,17621,17621,UPI,C01380
T03325,2024-05-10,Tablet,Electronics,East,Offline,2,71336,142672,UPI,C02931
T03326,2023-09-27,Keyboard,Electronics,West,Offline,1,43214,43214,Credit Card,C00400
T03327,2023-01-10,Keyboard,Accessories,East,Online,6,18415,110490,Net Banking,C00334
T03328,2024-11-07,Headphones,Electronics,South,Offline,4,22591,90364,Net Banking,C02934
T03329,2024-07-31,Keyboard,Electronics,North,Offline,9,41960,377640,Credit Card,C02428
T03330,2024-06-06,Keyboard,Electronics,East,Online,2,14444,28888,UPI,C01705
T03331,2024-07-01,Tablet,Accessories,North,Offline,2,5881,11762,Net Banking,C01925
T03332,2023-02-12,Keyboard,Electronics,West,Online,9,43026,387234,UPI,C01439
T03333,2024-02-02,Monitor,Accessories,West,Online,10,74633,746330,Net Banking,C01133
T03334,2024-02-10,Keyboard,Accessories,East,Online,8,21747,173976,Net Banking,C02391
T03335,2024-03-02,Printer,Accessories,North,Offline,7,22587,158109,Net Banking,C02206
T03336,2023-04-26,Laptop,Electronics,East,Offline,5,4119,20595,Net Banking,C01631
T03337,2024-04-17,Monitor,Accessories,North,Offline,7,69586,487102,UPI,C01255
T03338,2024-02-20,Tablet,Electronics,South,Online,2,62103,124206,Cash,C01557
T03339,2024-05-26,Tablet,Accessories,North,Offline,2,30327,60654,Credit Card,C00407
T03340,2023-12-24,Tablet,Electronics,West,Offline,10,58224,582240,Net Banking,C00782
T03341,2023-05-07,Laptop,Electronics,North,Offline,8,8222,65776,Credit Card,C00769
T03342,2024-12-04,Laptop,Accessories,North,Offline,4,42740,170960,Net Banking,C00096
T03343,2023-05-15,Headphones,Electronics,South,Offline,8,23632,189056,Credit Card,C00912
T03344,2023-03-26,Mobile,Accessories,West,Offline,5,73089,365445,Cash,C00769
T03345,2024-05-10,Headphones,Accessories,South,Online,10,4966,49660,Net Banking,C00666
T03346,2024-09-06,Monitor,Accessories,North,Offline,6,50325,301950,Cash,C00311
T03347,2023-10-20,Tablet,Electronics,West,Offline,6,53590,321540,Cash,C02623
T03348,2024-02-06,Printer,Accessories,North,Offline,2,65113,130226,Net Banking,C01136
T03349,2023-05-06,Headphones,Accessories,East,Online,8,37210,297680,UPI,C00216
T03350,2024-11-18,Monitor,Accessories,West,Offline,1,56582,56582,Credit Card,C02783
T03351,2024-04-27,Mouse,Electronics,East,Offline,10,77503,775030,Cash,C02893
T03352,2023-03-20,Tablet,Electronics,West,Offline,4,54211,216844,Net Banking,C00021
T03353,2024-03-05,Mouse,Accessories,North,Offline,6,8281,49686,Cash,C00612
T03354,2023-02-12,Printer,Accessories,East,Offline,3,18779,56337,Credit Card,C02380
T03355,2023-08-31,Tablet,Electronics,West,Offline,2,8459,16918,Cash,C00168
T03356,2024-04-01,Laptop,Electronics,North,Online,2,40842,81684,Credit Card,C02245
T03357,2024-02-18,Headphones,Accessories,West,Offline,6,46568,279408,UPI,C02023
T03358,2024-03-26,Mobile,Electronics,East,Offline,8,28491,227928,Cash,C01981
T03359,2023-09-17,Keyboard,Accessories,West,Offline,7,4209,29463,Net Banking,C01228
T03360,2023-10-24,Monitor,Accessories,South,Offline,8,52727,421816,Cash,C02992
T03361,2023-02-03,Tablet,Accessories,West,Online,3,51722,155166,UPI,C01970
T03362,2024-09-26,Mobile,Accessories,South,Online,2,67319,134638,UPI,C02695
